key,value,date
eVillage,3422.74,2016-10-09T16:20:00
eVillage,3429.32,2016-10-09T16:25:00
eVillage,3435.88,2016-10-09T16:30:00
eVillage,3442.80,2016-10-09T16:35:00
eVillage,3449.90,2016-10-09T16:40:00
eVillage,3456.98,2016-10-09T16:45:00
eVillage,3463.80,2016-10-09T16:50:00
eVillage,3470.56,2016-10-09T16:55:00
eVillage,3477.01,2016-10-09T17:00:00
eVillage,3483.80,2016-10-09T17:05:00
eVillage,3490.58,2016-10-09T17:10:00
eVillage,3497.74,2016-10-09T17:15:00
eVillage,3505.24,2016-10-09T17:20:00
eVillage,3512.59,2016-10-09T17:25:00
eVillage,3519.62,2016-10-09T17:30:00
eVillage,3526.76,2016-10-09T17:35:00
eVillage,3534.05,2016-10-09T17:40:00
eVillage,3541.22,2016-10-09T17:45:00
eVillage,3548.22,2016-10-09T17:50:00
eVillage,3555.14,2016-10-09T17:55:00
eVillage,3561.86,2016-10-09T18:00:00
eVillage,3567.82,2016-10-09T18:05:00
eVillage,2386.91,2016-10-09T18:10:00
eVillage,2391.30,2016-10-09T18:15:00
eVillage,2395.60,2016-10-09T18:20:00
eVillage,2399.66,2016-10-09T18:25:00
eVillage,2403.88,2016-10-09T18:30:00
eVillage,2407.82,2016-10-09T18:35:00
eVillage,2411.56,2016-10-09T18:40:00
eVillage,2415.68,2016-10-09T18:45:00
eVillage,2419.54,2016-10-09T18:50:00
eVillage,2423.30,2016-10-09T18:55:00
eVillage,2427.12,2016-10-09T19:00:00
eVillage,2430.94,2016-10-09T19:05:00
eVillage,2434.80,2016-10-09T19:10:00
eVillage,2009.94,2016-10-09T19:15:00
eVillage,2013.04,2016-10-09T19:20:00
eVillage,2015.98,2016-10-09T19:25:00
eVillage,2018.84,2016-10-09T19:30:00
eVillage,2021.80,2016-10-09T19:35:00
eVillage,2024.72,2016-10-09T19:40:00
eVillage,2027.58,2016-10-09T19:45:00
eVillage,2029.70,2016-10-09T19:50:00
eVillage,2031.20,2016-10-09T19:55:00
eVillage,2032.66,2016-10-09T20:00:00
eVillage,2033.94,2016-10-09T20:05:00
eVillage,2035.16,2016-10-09T20:10:00
eVillage,2036.36,2016-10-09T20:15:00
eVillage,2037.52,2016-10-09T20:20:00
eVillage,2038.64,2016-10-09T20:25:00
eVillage,2039.72,2016-10-09T20:30:00
eVillage,2040.76,2016-10-09T20:35:00
eVillage,2041.62,2016-10-09T20:40:00
eVillage,2042.48,2016-10-09T20:45:00
eVillage,2043.32,2016-10-09T20:50:00
eVillage,2044.16,2016-10-09T20:55:00
eVillage,2044.90,2016-10-09T21:00:00
eVillage,2045.58,2016-10-09T21:05:00
eVillage,2046.38,2016-10-09T21:10:00
eVillage,2047.14,2016-10-09T21:15:00
eVillage,2047.84,2016-10-09T21:20:00
eVillage,2048.54,2016-10-09T21:25:00
eVillage,2049.24,2016-10-09T21:30:00
eVillage,2049.94,2016-10-09T21:35:00
eVillage,2050.64,2016-10-09T21:40:00
eVillage,2051.42,2016-10-09T21:45:00
eVillage,2052.12,2016-10-09T21:50:00
eVillage,2052.84,2016-10-09T21:55:00
eVillage,2053.50,2016-10-09T22:00:00
eVillage,2054.16,2016-10-09T22:05:00
eVillage,2054.75,2016-10-09T22:10:00
eVillage,0.00,2016-10-09T22:15:00
eVillage,0.00,2016-10-09T22:20:00
eVillage,0.00,2016-10-09T22:25:00
eVillage,0.00,2016-10-09T22:30:00
eVillage,0.00,2016-10-09T22:35:00
eVillage,0.00,2016-10-09T22:40:00
eVillage,0.00,2016-10-09T22:45:00
eVillage,0.00,2016-10-09T22:50:00
eVillage,0.00,2016-10-09T22:55:00
eVillage,0.00,2016-10-09T23:00:00
eVillage,0.00,2016-10-09T23:05:00
eVillage,0.00,2016-10-09T23:10:00
eVillage,0.00,2016-10-09T23:15:00
eVillage,0.00,2016-10-09T23:20:00
eVillage,0.00,2016-10-09T23:25:00
eVillage,0.00,2016-10-09T23:30:00
eVillage,0.00,2016-10-09T23:35:00
eVillage,0.00,2016-10-09T23:40:00
eVillage,0.00,2016-10-09T23:45:00
eVillage,0.00,2016-10-09T23:50:00
eVillage,0.00,2016-10-09T23:55:00
eVillage,0.00,2016-10-10T00:00:00
eVillage,0.00,2016-10-10T00:05:00
eVillage,0.00,2016-10-10T00:10:00
eVillage,0.00,2016-10-10T00:15:00
eVillage,0.00,2016-10-10T00:20:00
eVillage,0.00,2016-10-10T00:25:00
eVillage,0.00,2016-10-10T00:30:00
eVillage,0.00,2016-10-10T00:35:00
eVillage,0.00,2016-10-10T00:40:00
eVillage,0.00,2016-10-10T00:45:00
eVillage,0.00,2016-10-10T00:50:00
eVillage,0.00,2016-10-10T00:55:00
eVillage,0.00,2016-10-10T01:00:00
eVillage,0.00,2016-10-10T01:05:00
eVillage,0.00,2016-10-10T01:10:00
eVillage,0.00,2016-10-10T01:15:00
eVillage,0.00,2016-10-10T01:20:00
eVillage,0.00,2016-10-10T01:25:00
eVillage,0.00,2016-10-10T01:30:00
eVillage,0.00,2016-10-10T01:35:00
eVillage,0.00,2016-10-10T01:40:00
eVillage,0.00,2016-10-10T01:45:00
eVillage,0.00,2016-10-10T01:50:00
eVillage,0.00,2016-10-10T01:55:00
eVillage,0.00,2016-10-10T02:00:00
eVillage,0.00,2016-10-10T02:05:00
eVillage,0.00,2016-10-10T02:10:00
eVillage,0.00,2016-10-10T02:15:00
eVillage,0.00,2016-10-10T02:20:00
eVillage,0.00,2016-10-10T02:25:00
eVillage,0.00,2016-10-10T02:30:00
eVillage,0.00,2016-10-10T02:35:00
eVillage,0.00,2016-10-10T02:40:00
eVillage,0.00,2016-10-10T02:45:00
eVillage,0.00,2016-10-10T02:50:00
eVillage,0.00,2016-10-10T02:55:00
eVillage,0.00,2016-10-10T03:00:00
eVillage,0.00,2016-10-10T03:05:00
eVillage,0.00,2016-10-10T03:10:00
eVillage,0.00,2016-10-10T03:15:00
eVillage,0.00,2016-10-10T03:20:00
eVillage,0.00,2016-10-10T03:25:00
eVillage,0.00,2016-10-10T03:30:00
eVillage,0.00,2016-10-10T03:35:00
eVillage,0.00,2016-10-10T03:40:00
eVillage,0.00,2016-10-10T03:45:00
eVillage,0.00,2016-10-10T03:50:00
eVillage,0.00,2016-10-10T03:55:00
eVillage,0.00,2016-10-10T04:00:00
eVillage,0.00,2016-10-10T04:05:00
eVillage,0.00,2016-10-10T04:10:00
eVillage,0.00,2016-10-10T04:15:00
eVillage,0.00,2016-10-10T04:20:00
eVillage,0.00,2016-10-10T04:25:00
eVillage,0.00,2016-10-10T04:30:00
eVillage,0.00,2016-10-10T04:35:00
eVillage,0.00,2016-10-10T04:40:00
eVillage,0.00,2016-10-10T04:45:00
eVillage,0.00,2016-10-10T04:50:00
eVillage,0.00,2016-10-10T04:55:00
eVillage,0.00,2016-10-10T05:00:00
eVillage,0.00,2016-10-10T05:05:00
eVillage,0.00,2016-10-10T05:10:00
eVillage,0.00,2016-10-10T05:15:00
eVillage,0.00,2016-10-10T05:20:00
eVillage,0.00,2016-10-10T05:25:00
eVillage,0.00,2016-10-10T05:30:00
eVillage,0.00,2016-10-10T05:35:00
eVillage,0.00,2016-10-10T05:40:00
eVillage,0.00,2016-10-10T05:45:00
eVillage,0.00,2016-10-10T05:50:00
eVillage,0.00,2016-10-10T05:55:00
eVillage,0.00,2016-10-10T06:00:00
eVillage,0.00,2016-10-10T06:05:00
eVillage,0.00,2016-10-10T06:10:00
eVillage,0.00,2016-10-10T06:15:00
eVillage,0.00,2016-10-10T06:20:00
eVillage,0.00,2016-10-10T06:25:00
eVillage,0.00,2016-10-10T06:30:00
eVillage,0.00,2016-10-10T06:35:00
eVillage,0.00,2016-10-10T06:40:00
eVillage,0.00,2016-10-10T06:45:00
eVillage,0.00,2016-10-10T06:50:00
eVillage,0.00,2016-10-10T06:55:00
eVillage,0.00,2016-10-10T07:00:00
eVillage,0.00,2016-10-10T07:05:00
eVillage,0.00,2016-10-10T07:10:00
eVillage,0.00,2016-10-10T07:15:00
eVillage,0.00,2016-10-10T07:20:00
eVillage,0.00,2016-10-10T07:25:00
eVillage,0.00,2016-10-10T07:30:00
eVillage,0.00,2016-10-10T07:35:00
eVillage,0.00,2016-10-10T07:40:00
eVillage,0.00,2016-10-10T07:45:00
eVillage,0.00,2016-10-10T07:50:00
eVillage,0.00,2016-10-10T07:55:00
vip_area,0.00,2016-10-09T08:05:00
vip_area,0.00,2016-10-09T08:10:00
vip_area,0.00,2016-10-09T08:15:00
vip_area,0.00,2016-10-09T08:20:00
vip_area,0.00,2016-10-09T08:25:00
vip_area,0.00,2016-10-09T08:30:00
vip_area,0.00,2016-10-09T08:35:00
vip_area,0.00,2016-10-09T08:40:00
vip_area,0.00,2016-10-09T08:45:00
vip_area,0.00,2016-10-09T08:50:00
vip_area,0.00,2016-10-09T08:55:00
vip_area,0.00,2016-10-09T09:00:00
vip_area,0.00,2016-10-09T09:05:00
vip_area,0.00,2016-10-09T09:10:00
vip_area,0.00,2016-10-09T09:15:00
vip_area,0.00,2016-10-09T09:20:00
vip_area,0.00,2016-10-09T09:25:00
vip_area,0.00,2016-10-09T09:30:00
vip_area,0.00,2016-10-09T09:35:00
vip_area,0.00,2016-10-09T09:40:00
vip_area,0.00,2016-10-09T09:45:00
vip_area,0.00,2016-10-09T09:50:00
vip_area,0.00,2016-10-09T09:55:00
vip_area,0.00,2016-10-09T10:00:00
vip_area,0.00,2016-10-09T10:05:00
vip_area,0.00,2016-10-09T10:10:00
vip_area,0.00,2016-10-09T10:15:00
vip_area,0.00,2016-10-09T10:20:00
vip_area,0.00,2016-10-09T10:25:00
vip_area,0.00,2016-10-09T10:30:00
vip_area,0.00,2016-10-09T10:35:00
vip_area,0.00,2016-10-09T10:40:00
vip_area,0.00,2016-10-09T10:45:00
vip_area,0.00,2016-10-09T10:50:00
vip_area,0.00,2016-10-09T10:55:00
vip_area,0.00,2016-10-09T11:00:00
vip_area,0.00,2016-10-09T11:05:00
vip_area,0.00,2016-10-09T11:10:00
vip_area,0.00,2016-10-09T11:15:00
vip_area,0.00,2016-10-09T11:20:00
vip_area,0.00,2016-10-09T11:25:00
vip_area,0.00,2016-10-09T11:30:00
vip_area,0.00,2016-10-09T11:35:00
vip_area,0.00,2016-10-09T11:40:00
vip_area,0.00,2016-10-09T11:45:00
vip_area,760.10,2016-10-09T11:50:00
vip_area,0.00,2016-10-09T11:55:00
vip_area,0.00,2016-10-09T12:00:00
vip_area,0.00,2016-10-09T12:05:00
vip_area,0.00,2016-10-09T12:10:00
vip_area,0.00,2016-10-09T12:15:00
vip_area,0.00,2016-10-09T12:20:00
vip_area,0.00,2016-10-09T12:25:00
vip_area,0.00,2016-10-09T12:30:00
vip_area,0.00,2016-10-09T12:35:00
vip_area,0.00,2016-10-09T12:40:00
vip_area,0.00,2016-10-09T12:45:00
vip_area,0.00,2016-10-09T12:50:00
vip_area,0.00,2016-10-09T12:55:00
vip_area,0.00,2016-10-09T13:00:00
vip_area,0.00,2016-10-09T13:05:00
vip_area,0.00,2016-10-09T13:10:00
vip_area,0.00,2016-10-09T13:15:00
vip_area,0.00,2016-10-09T13:20:00
vip_area,0.00,2016-10-09T13:25:00
vip_area,0.00,2016-10-09T13:30:00
vip_area,0.00,2016-10-09T13:35:00
vip_area,0.00,2016-10-09T13:40:00
vip_area,0.00,2016-10-09T13:45:00
vip_area,0.00,2016-10-09T13:50:00
vip_area,0.00,2016-10-09T13:55:00
vip_area,0.00,2016-10-09T14:00:00
vip_area,0.00,2016-10-09T14:05:00
vip_area,0.00,2016-10-09T14:10:00
vip_area,0.00,2016-10-09T14:15:00
vip_area,0.00,2016-10-09T14:20:00
vip_area,0.00,2016-10-09T14:25:00
vip_area,0.00,2016-10-09T14:30:00
vip_area,0.00,2016-10-09T14:35:00
vip_area,0.00,2016-10-09T14:40:00
vip_area,0.00,2016-10-09T14:45:00
vip_area,0.00,2016-10-09T14:50:00
vip_area,0.00,2016-10-09T14:55:00
vip_area,0.00,2016-10-09T15:00:00
vip_area,0.00,2016-10-09T15:05:00
vip_area,0.00,2016-10-09T15:10:00
vip_area,0.00,2016-10-09T15:15:00
vip_area,0.00,2016-10-09T15:20:00
vip_area,0.00,2016-10-09T15:25:00
vip_area,0.00,2016-10-09T15:30:00
vip_area,0.00,2016-10-09T15:35:00
vip_area,0.00,2016-10-09T15:40:00
vip_area,0.00,2016-10-09T15:45:00
vip_area,0.00,2016-10-09T15:50:00
vip_area,0.00,2016-10-09T15:55:00
vip_area,0.00,2016-10-09T16:00:00
vip_area,0.00,2016-10-09T16:05:00
vip_area,0.00,2016-10-09T16:10:00
vip_area,0.00,2016-10-09T16:15:00
vip_area,0.00,2016-10-09T16:20:00
vip_area,0.00,2016-10-09T16:25:00
vip_area,0.00,2016-10-09T16:30:00
vip_area,0.00,2016-10-09T16:35:00
vip_area,0.00,2016-10-09T16:40:00
vip_area,0.00,2016-10-09T16:45:00
vip_area,0.00,2016-10-09T16:50:00
vip_area,0.00,2016-10-09T16:55:00
vip_area,0.00,2016-10-09T17:00:00
vip_area,0.00,2016-10-09T17:05:00
vip_area,0.00,2016-10-09T17:10:00
vip_area,0.00,2016-10-09T17:15:00
vip_area,0.00,2016-10-09T17:20:00
vip_area,924.50,2016-10-09T17:25:00
vip_area,0.00,2016-10-09T17:30:00
vip_area,0.00,2016-10-09T17:35:00
vip_area,0.00,2016-10-09T17:40:00
vip_area,0.00,2016-10-09T17:45:00
vip_area,0.00,2016-10-09T17:50:00
vip_area,0.00,2016-10-09T17:55:00
vip_area,0.00,2016-10-09T18:00:00
vip_area,0.00,2016-10-09T18:05:00
vip_area,0.00,2016-10-09T18:10:00
vip_area,0.00,2016-10-09T18:15:00
vip_area,0.00,2016-10-09T18:20:00
vip_area,0.00,2016-10-09T18:25:00
vip_area,0.00,2016-10-09T18:30:00
vip_area,0.00,2016-10-09T18:35:00
vip_area,0.00,2016-10-09T18:40:00
vip_area,0.00,2016-10-09T18:45:00
vip_area,0.00,2016-10-09T18:50:00
vip_area,0.00,2016-10-09T18:55:00
vip_area,0.00,2016-10-09T19:00:00
vip_area,0.00,2016-10-09T19:05:00
vip_area,0.00,2016-10-09T19:10:00
vip_area,0.00,2016-10-09T19:15:00
vip_area,0.00,2016-10-09T19:20:00
vip_area,0.00,2016-10-09T19:25:00
vip_area,0.00,2016-10-09T19:30:00
vip_area,0.00,2016-10-09T19:35:00
vip_area,0.00,2016-10-09T19:40:00
vip_area,0.00,2016-10-09T19:45:00
vip_area,0.00,2016-10-09T19:50:00
vip_area,0.00,2016-10-09T19:55:00
vip_area,0.00,2016-10-09T20:00:00
vip_area,0.00,2016-10-09T20:05:00
vip_area,0.00,2016-10-09T20:10:00
vip_area,0.00,2016-10-09T20:15:00
vip_area,0.00,2016-10-09T20:20:00
vip_area,0.00,2016-10-09T20:25:00
vip_area,0.00,2016-10-09T20:30:00
vip_area,0.00,2016-10-09T20:35:00
vip_area,0.00,2016-10-09T20:40:00
vip_area,0.00,2016-10-09T20:45:00
vip_area,0.00,2016-10-09T20:50:00
vip_area,0.00,2016-10-09T20:55:00
vip_area,0.00,2016-10-09T21:00:00
vip_area,0.00,2016-10-09T21:05:00
vip_area,0.00,2016-10-09T21:10:00
vip_area,0.00,2016-10-09T21:15:00
vip_area,0.00,2016-10-09T21:20:00
vip_area,0.00,2016-10-09T21:25:00
vip_area,0.00,2016-10-09T21:30:00
vip_area,0.00,2016-10-09T21:35:00
vip_area,0.00,2016-10-09T21:40:00
vip_area,0.00,2016-10-09T21:45:00
vip_area,0.00,2016-10-09T21:50:00
vip_area,0.00,2016-10-09T21:55:00
vip_area,0.00,2016-10-09T22:00:00
vip_area,0.00,2016-10-09T22:05:00
vip_area,0.00,2016-10-09T22:10:00
vip_area,0.00,2016-10-09T22:15:00
vip_area,0.00,2016-10-09T22:20:00
vip_area,0.00,2016-10-09T22:25:00
vip_area,0.00,2016-10-09T22:30:00
vip_area,0.00,2016-10-09T22:35:00
vip_area,0.00,2016-10-09T22:40:00
vip_area,0.00,2016-10-09T22:45:00
vip_area,0.00,2016-10-09T22:50:00
vip_area,0.00,2016-10-09T22:55:00
vip_area,0.00,2016-10-09T23:00:00
vip_area,0.00,2016-10-09T23:05:00
vip_area,0.00,2016-10-09T23:10:00
vip_area,0.00,2016-10-09T23:15:00
vip_area,0.00,2016-10-09T23:20:00
vip_area,0.00,2016-10-09T23:25:00
vip_area,0.00,2016-10-09T23:30:00
vip_area,0.00,2016-10-09T23:35:00
vip_area,0.00,2016-10-09T23:40:00
vip_area,0.00,2016-10-09T23:45:00
vip_area,0.00,2016-10-09T23:50:00
vip_area,0.00,2016-10-09T23:55:00
vip_area,0.00,2016-10-10T00:00:00
vip_area,0.00,2016-10-10T00:05:00
vip_area,0.00,2016-10-10T00:10:00
vip_area,0.00,2016-10-10T00:15:00
vip_area,0.00,2016-10-10T00:20:00
vip_area,0.00,2016-10-10T00:25:00
vip_area,0.00,2016-10-10T00:30:00
vip_area,0.00,2016-10-10T00:35:00
vip_area,0.00,2016-10-10T00:40:00
vip_area,0.00,2016-10-10T00:45:00
vip_area,0.00,2016-10-10T00:50:00
vip_area,0.00,2016-10-10T00:55:00
vip_area,0.00,2016-10-10T01:00:00
vip_area,0.00,2016-10-10T01:05:00
vip_area,0.00,2016-10-10T01:10:00
vip_area,0.00,2016-10-10T01:15:00
vip_area,0.00,2016-10-10T01:20:00
vip_area,0.00,2016-10-10T01:25:00
vip_area,0.00,2016-10-10T01:30:00
vip_area,0.00,2016-10-10T01:35:00
vip_area,0.00,2016-10-10T01:40:00
vip_area,0.00,2016-10-10T01:45:00
vip_area,0.00,2016-10-10T01:50:00
vip_area,0.00,2016-10-10T01:55:00
vip_area,0.00,2016-10-10T02:00:00
vip_area,0.00,2016-10-10T02:05:00
vip_area,0.00,2016-10-10T02:10:00
vip_area,0.00,2016-10-10T02:15:00
vip_area,0.00,2016-10-10T02:20:00
vip_area,0.00,2016-10-10T02:25:00
vip_area,0.00,2016-10-10T02:30:00
vip_area,0.00,2016-10-10T02:35:00
vip_area,0.00,2016-10-10T02:40:00
vip_area,0.00,2016-10-10T02:45:00
vip_area,0.00,2016-10-10T02:50:00
vip_area,0.00,2016-10-10T02:55:00
vip_area,0.00,2016-10-10T03:00:00
vip_area,0.00,2016-10-10T03:05:00
vip_area,0.00,2016-10-10T03:10:00
vip_area,0.00,2016-10-10T03:15:00
vip_area,0.00,2016-10-10T03:20:00
vip_area,0.00,2016-10-10T03:25:00
vip_area,0.00,2016-10-10T03:30:00
vip_area,0.00,2016-10-10T03:35:00
vip_area,0.00,2016-10-10T03:40:00
vip_area,0.00,2016-10-10T03:45:00
vip_area,0.00,2016-10-10T03:50:00
vip_area,0.00,2016-10-10T03:55:00
vip_area,0.00,2016-10-10T04:00:00
vip_area,0.00,2016-10-10T04:05:00
vip_area,0.00,2016-10-10T04:10:00
vip_area,0.00,2016-10-10T04:15:00
vip_area,0.00,2016-10-10T04:20:00
vip_area,0.00,2016-10-10T04:25:00
vip_area,0.00,2016-10-10T04:30:00
vip_area,0.00,2016-10-10T04:35:00
vip_area,0.00,2016-10-10T04:40:00
vip_area,0.00,2016-10-10T04:45:00
vip_area,0.00,2016-10-10T04:50:00
vip_area,0.00,2016-10-10T04:55:00
vip_area,0.00,2016-10-10T05:00:00
vip_area,0.00,2016-10-10T05:05:00
vip_area,0.00,2016-10-10T05:10:00
vip_area,0.00,2016-10-10T05:15:00
vip_area,0.00,2016-10-10T05:20:00
vip_area,0.00,2016-10-10T05:25:00
vip_area,0.00,2016-10-10T05:30:00
vip_area,0.00,2016-10-10T05:35:00
vip_area,0.00,2016-10-10T05:40:00
vip_area,0.00,2016-10-10T05:45:00
vip_area,0.00,2016-10-10T05:50:00
vip_area,0.00,2016-10-10T05:55:00
vip_area,0.00,2016-10-10T06:00:00
vip_area,0.00,2016-10-10T06:05:00
vip_area,0.00,2016-10-10T06:10:00
vip_area,0.00,2016-10-10T06:15:00
vip_area,0.00,2016-10-10T06:20:00
vip_area,0.00,2016-10-10T06:25:00
vip_area,0.00,2016-10-10T06:30:00
vip_area,0.00,2016-10-10T06:35:00
vip_area,0.00,2016-10-10T06:40:00
vip_area,0.00,2016-10-10T06:45:00
vip_area,0.00,2016-10-10T06:50:00
vip_area,0.00,2016-10-10T06:55:00
vip_area,0.00,2016-10-10T07:00:00
vip_area,0.00,2016-10-10T07:05:00
vip_area,0.00,2016-10-10T07:10:00
vip_area,0.00,2016-10-10T07:15:00
vip_area,0.00,2016-10-10T07:20:00
vip_area,0.00,2016-10-10T07:25:00
vip_area,0.00,2016-10-10T07:30:00
vip_area,0.00,2016-10-10T07:35:00
vip_area,0.00,2016-10-10T07:40:00
vip_area,0.00,2016-10-10T07:45:00
vip_area,0.00,2016-10-10T07:50:00
vip_area,0.00,2016-10-10T07:55:00
